File,mean,variance,correlation,contrast,homogeneity,class
Supine_0000,7.860887096774194,0.8677443743496359,0.8112226495346146,0.32762096774193555,0.9835277881306657,Supine
Supine_0001,6.618951612903228,5.956112610561915,0.30633406560708776,8.263104838709678,0.6544162894604593,Supine
Supine_0002,6.61844758064516,6.028308880316726,0.3072837936855827,8.351814516129032,0.6552999999302411,Supine
Supine_0003,6.809475806451612,5.253015047801767,0.33611475280129643,6.974798387096772,0.6974366039433204,Supine
Supine_0004,6.559475806451613,6.037793273608221,0.37991391171532796,7.487903225806452,0.6458084765399524,Supine
Supine_0005,6.28351814516129,6.744970283944947,0.2773513082459286,9.748487903225808,0.5811799339579833,Supine
Supine_0006,6.064012096774193,7.039753257918184,0.29017742193860174,9.993951612903226,0.5666237470974362,Supine
Supine_0007,6.388608870967742,6.420051693792274,0.3076285525599396,8.890120967741936,0.6162318458362275,Supine
Supine_0008,5.931199596774194,7.22888545612887,0.26116164725609237,10.681955645161292,0.5144974905565948,Supine
Supine_0009,5.739667338709678,7.29739827643324,0.26761486136133733,10.689012096774194,0.5007073097184375,Supine
Supine_0010,6.072076612903226,7.14551060703369,0.3143676053654483,9.798387096774194,0.5550395844612996,Supine
Supine_0011,5.903729838709677,7.279542539916102,0.2264557345162966,11.262096774193548,0.5068533570586724,Supine
Supine_0012,6.006048387096774,7.439479546045786,0.22933225368819563,11.46673387096774,0.5146612326273142,Supine
Supine_0013,6.000252016129032,7.375755984874967,0.20343731162241963,11.750504032258064,0.506734085265305,Supine
Supine_0014,5.88835685483871,7.448473308138496,0.25039439523680435,11.166834677419356,0.5208858351337498,Supine
Supine_0015,6.659526209677418,5.929692517458213,0.29674078802246084,8.34022177419355,0.6441894636837103,Supine
Supine_0016,6.19405241935484,6.750650110155437,0.2704555689918598,9.849798387096774,0.5483623931092054,Supine
Supine_0017,6.194556451612903,6.953579238748699,0.2921810723644397,9.84375,0.5625108575226883,Supine
Supine_0018,6.400705645161292,6.487620469806842,0.29603830686807164,9.134072580645164,0.5889755374355562,Supine
Supine_0019,6.56804435483871,6.080047385129422,0.3306702737932236,8.139112903225806,0.6495330438362789,Supine
Supine_0020,6.384576612903227,6.406032280420786,0.3319993275640102,8.558467741935484,0.6224049661420075,Supine
Supine_0021,6.587953629032257,5.761417384946508,0.36027271748668926,7.371471774193548,0.6838748493031392,Supine
Supine_0022,5.902469758064516,7.324409222875748,0.26247079301154835,10.803931451612904,0.5117277110629236,Supine
Supine_0023,5.799395161290322,7.502600440621748,0.24844606672130548,11.277217741935484,0.47501854060298654,Supine
Supine_0024,6.59047379032258,6.102701590038858,0.24052838556001793,9.269657258064516,0.6202824176977086,Supine
Supine_0025,5.860635080645162,7.767119757962897,0.24636431374305323,11.707157258064516,0.5055121923135617,Supine
Supine_0026,6.077620967741936,7.146696759560354,0.31067296457872373,9.852822580645162,0.554986925172571,Supine
Supine_0027,6.302167338709677,6.738584012320337,0.35535388322134515,8.688004032258064,0.5975778597139296,Supine
Supine_0028,6.009576612903225,7.222186514291753,0.28828742409652336,10.280241935483872,0.5309139831051133,Supine
Supine_0029,5.880796370967742,7.520820736761024,0.21625505403629455,11.788810483870968,0.4765047913832018,Supine
Supine_0030,5.891129032258064,7.227058402705515,0.2465033195123433,10.891129032258064,0.5088644712813963,Supine
Supine_0031,6.323336693548386,6.65477797937939,0.25930159007323933,9.858366935483872,0.5726767059457131,Supine
Supine_0032,6.876008064516129,6.557710677354319,0.13293095975380925,11.371975806451612,0.6929857045995623,Supine
Supine_0033,7.836189516129033,1.0029040285997657,0.4376210677290272,1.128024193548387,0.961610528603141,Supine
Supine_0034,6.70413306451613,5.9734506597131904,0.21384325142938826,9.392137096774196,0.6316510984663957,Supine
Supine_0035,6.370715725806451,6.6501202538656035,0.24021353327697947,10.105342741935484,0.5699758559983401,Supine
Supine_0036,6.363155241935486,6.479761415416072,0.3055688789458253,8.999495967741936,0.6103682906731543,Supine
Supine_0037,5.90398185483871,7.406355112573978,0.2780489014630664,10.694052419354838,0.5297371485387667,Supine
Supine_0038,6.186995967741935,7.320375249983741,0.25060028899660874,10.971774193548388,0.5633486442081459,Supine
Supine_0039,5.932963709677419,7.320606942231399,0.27582353045898494,10.60282258064516,0.5285166176559591,Supine
Supine_0040,5.992691532258065,7.502214731460556,0.23977422397523404,11.406754032258064,0.5180882560112526,Supine
Supine_0041,6.221522177419355,6.624567037814613,0.2809557473494751,9.526713709677418,0.5625828894373955,Supine
Supine_0042,6.234122983870968,6.974168283262063,0.28317704010512046,9.998487903225808,0.5634278479800331,Supine
Supine_0043,6.512348790322581,6.359222507377569,0.283687349047243,9.110383064516128,0.6169784563505784,Supine
Supine_0044,6.185483870967743,7.142511056191466,0.24379400536771584,10.802419354838712,0.548153794772946,Supine
Supine_0045,6.193800403225807,7.019649064999838,0.27274274275895444,10.210181451612904,0.5665661533118984,Supine
Supine_0046,5.723790322580646,7.7014299882934445,0.1888550806866613,12.493951612903226,0.46181067242395746,Supine
Supine_0047,5.973034274193548,7.001540994793022,0.2753251420537538,10.147681451612904,0.5276333678041603,Supine
Supine_0048,6.201360887096774,7.322105002825021,0.2526703444479151,10.944052419354838,0.5656073350793378,Supine
Supine_0049,5.926915322580645,7.208368307345864,0.3123751431020453,9.913306451612904,0.5245590601076671,Supine
Supine_0050,7.997983870967742,0.016124967481789803,-0.0002520796571716663,0.03225806451612903,0.9995037220843672,Supine
Supine_0051,6.425907258064515,6.221324781721513,0.283243755381813,8.918346774193548,0.610348956955699,Supine
Supine_0052,6.523941532258065,6.001442932065395,0.36620584773688136,7.607358870967742,0.6534614932085803,Supine
Supine_0053,6.074596774193549,6.9510885470863695,0.32281724996330585,9.414314516129034,0.569953305141352,Supine
Supine_0054,6.014868951612904,7.387631736858578,0.2582073767341393,10.960181451612904,0.5240303040688478,Supine
Supine_0055,6.748991935483872,5.362398177354318,0.2965502943655068,7.544354838709676,0.6823444083628865,Supine
Supine_0056,6.497983870967743,6.063503999739854,0.32901035650816274,8.137096774193548,0.6553836026805435,Supine
Supine_0057,6.500504032258064,6.319556197564385,0.28465462110726214,9.04133064516129,0.6370314003570876,Supine
Supine_0058,5.991935483870967,7.267072060353799,0.253079735274771,10.855846774193548,0.5296141076099827,Supine
Supine_0059,6.191532258064516,6.869565394120708,0.2883670813947502,9.777217741935486,0.564527635070428,Supine
Supine_0060,6.438508064516129,6.216984870902705,0.2854999034801259,8.88407258064516,0.6138537075721495,Supine
Supine_0061,5.915322580645161,7.242829734651404,0.28864574611134936,10.304435483870968,0.5171084771798082,Supine
Supine_0062,6.171118951612902,6.8338735463343845,0.2720751507560402,9.949092741935484,0.5486237784948705,Supine
Supine_0063,6.404485887096774,6.267590763913729,0.3060257864934827,8.699092741935484,0.6099640332796689,Supine
Supine_0064,6.182711693548388,7.361525711234229,0.2474290273738263,11.080141129032258,0.5602405829165531,Supine
Supine_0065,7.256300403225807,3.5520016355643533,0.4012491177906458,4.253528225806452,0.8149460720949563,Supine
Supine_0066,5.895665322580646,7.630243307345864,0.23941777665625616,11.606854838709678,0.4942422921673859,Supine
Supine_0067,6.263608870967742,6.68706278250195,0.35178155786163745,8.669354838709676,0.5884232381619223,Supine
Supine_0068,6.247983870967742,6.872979806191467,0.2978875284396193,9.651209677419356,0.5970415202415249,Supine
Supine_0069,6.03578629032258,7.324828212392689,0.22470107326136818,11.357862903225806,0.5114259905881544,Supine
Supine_0070,6.21975806451613,6.8640047801768995,0.32604824549715594,9.252016129032258,0.5876993832704367,Supine
Supine_0071,6.373487903225807,6.47088985066012,0.30122850311916505,9.04334677419355,0.6083561023165955,Supine
Supine_0072,6.554939516129033,5.731860681825573,0.36695456724695175,7.257056451612904,0.6638597389345121,Supine
Supine_0073,6.496975806451612,6.280736821995318,0.3063146948855031,8.713709677419354,0.6136685220640072,Supine
Supine_0074,6.495967741935485,6.232846644120709,0.29686053033168547,8.765120967741936,0.641232838815422,Supine
Supine_0075,6.069556451612903,7.015323190361604,0.3048770577706149,9.75302419354839,0.5328500728545564,Supine
Supine_0076,6.694556451612903,5.524647787135796,0.3419336729691883,7.27116935483871,0.6816474149658129,Supine
Supine_0077,6.22883064516129,6.80953169712539,0.3102203173698312,9.394153225806452,0.5768240721706323,Supine
Supine_0078,5.615675403225806,7.70234500754016,0.17851395316377458,12.654737903225808,0.4475526246799879,Supine
Supine_0079,6.464213709677419,6.196299986586238,0.3595781391584653,7.936491935483872,0.6272979302373423,Supine
Supine_0080,6.034022177419354,7.339820314024291,0.20468766985746206,11.674899193548388,0.5010057728522086,Supine
Supine_0081,5.97983870967742,7.343847554630592,0.27379139028861393,10.666330645161292,0.5345544617456208,Supine
Supine_0082,6.181199596774194,7.30764049645145,0.24939779795535297,10.970262096774192,0.559094598389228,Supine
Supine_0083,6.543346774193547,6.233504121683143,0.3254777706573688,8.409274193548388,0.6238507195539059,Supine
Supine_0084,6.554939516129033,6.218755843115895,0.31990662053388236,8.45866935483871,0.6374365872252841,Supine
Supine_0085,6.283266129032258,6.584074816272112,0.32334591368529614,8.910282258064516,0.5976897142918861,Supine
Supine_0086,6.654485887096775,5.986718788107277,0.2661427180867564,8.78679435483871,0.6294652691274301,Supine
Supine_0087,6.246471774193548,6.71999763226782,0.30320515963647,9.36491935483871,0.5823153127254229,Supine
Supine_0088,5.831149193548387,7.626227308386445,0.25805173380946195,11.316532258064516,0.4930503588388186,Supine
Supine_0089,6.243951612903227,6.781213417013529,0.2721827838974948,9.870967741935488,0.5596161458272696,Supine
Supine_0090,5.987399193548388,7.494800897096125,0.22143609527055524,11.670362903225808,0.5084826589341619,Supine
Supine_0091,6.559727822580647,5.868408393661389,0.33706505701391626,7.780745967741936,0.6565160928960421,Supine
Supine_0092,6.045866935483871,7.433884127455125,0.23844786581053415,11.32258064516129,0.5204314581197074,Supine
Supine_0093,6.468245967741936,6.355846520145031,0.2887390675258959,9.04133064516129,0.6041737058219275,Supine
Supine_0094,6.43422379032258,6.32027026443402,0.3276002756107564,8.499495967741936,0.6299109437721202,Supine
Supine_0095,6.592237903225807,5.61447604017625,0.3802921853220462,6.958669354838709,0.6646139554638246,Supine
Supine_0096,7.852318548387097,1.036153898526925,0.4488574050640825,1.1421370967741935,0.9727994728911388,Supine
Supine_0097,6.529485887096775,6.010219292139536,0.3345926733749443,7.998487903225808,0.6499252876668906,Supine
Supine_0098,6.618447580645162,5.671454041607049,0.357190361442545,7.29133064516129,0.6682259490360163,Supine
Supine_0099,6.03452620967742,7.045430924716279,0.2897836490907067,10.00756048387097,0.5343777359547568,Supine
Supine_0100,6.717237903225806,5.690710919208507,0.26911167117818025,8.318548387096776,0.6750123272064656,Supine
Supine_0101,6.207409274193548,7.043926957494633,0.2650168904432992,10.354334677419352,0.5660589279088926,Supine
Supine_0102,6.363911290322581,6.268274217937044,0.31844439620561826,8.544354838709678,0.6060091586454571,Supine
Supine_0103,6.513860887096774,6.25081594032502,0.3120656165963148,8.600302419354838,0.6142417195746414,Supine
Supine_0104,6.076612903225807,7.088888527575444,0.2709228316838495,10.336693548387098,0.5573723801634317,Supine
Supine_0105,6.295362903225806,6.597236561849636,0.31652101021810647,9.018145161290324,0.5844832628160948,Supine
Supine_0106,6.365423387096776,6.423421393324013,0.341419084487877,8.460685483870968,0.6232540150108242,Supine
Supine_0107,5.788810483870968,7.581407052793314,0.2570560524387499,11.265120967741936,0.48350417023598746,Supine
Supine_0108,6.727318548387097,5.4301811162688605,0.3132209409652577,7.45866935483871,0.6771716615548766,Supine
Supine_0109,6.713709677419355,5.5944491415192505,0.34230602677857824,7.358870967741935,0.6838227410180366,Supine
Supine_0110,5.96547379032258,7.384140602135634,0.21587753044118219,11.580141129032258,0.5123589029304625,Supine
Supine_0111,6.615423387096775,5.88183873203369,0.3349368228111589,7.823588709677421,0.6564269329321455,Supine
Supine_0112,6.750000000000001,5.518145161290322,0.31576543660942646,7.55141129032258,0.6840604073288215,Supine
Supine_0113,6.006804435483871,7.342443619012585,0.2739614419897641,10.661794354838708,0.5287605330544685,Supine
Supine_0114,6.641885080645162,6.039848462599995,0.2683421032920518,8.838205645161292,0.6305929231096856,Supine
Supine_0115,6.14163306451613,7.030847333100286,0.29085544592878504,9.971774193548388,0.5667013952800966,Supine
Supine_0116,6.270413306451613,6.707874627564875,0.2906372291598043,9.516633064516128,0.5770349665006634,Supine
Supine_0117,5.873235887096774,7.398497391937923,0.25834302741004544,10.97429435483871,0.5043312305270958,Supine
Supine_0118,5.892137096774193,7.434938174752862,0.25814783252271767,11.03125,0.5295477057345607,Supine
Supine_0119,5.970514112903226,7.232245501816955,0.24157289088028489,10.970262096774194,0.523064415069104,Supine
Supine_0120,6.619959677419355,5.9609120951482835,0.30553967758504674,8.279233870967742,0.6587479228140531,Supine
Supine_0121,6.379536290322581,6.440629623683013,0.29254562377743704,9.112903225806452,0.6101172297573927,Supine
Supine_0122,6.481350806451613,6.103482852741285,0.3405900077465557,8.049395161290322,0.6412634762407116,Supine
Supine_0123,5.839465725806451,7.535972698422054,0.23194328494637154,11.57610887096774,0.47310572659977657,Supine
